公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1436 - 華友聯,董事會通過,1,106/03/16,106/06/22,"710,275,095","43,045,702","749,016,227","673,116,227",1,0,"75,900,000",0,0,0,新台幣                 10.0000元
1437 - 勤益投控,股東會確認,1,,106/06/02,"-311,487,075","430,684,531","105,635,875","56,964,141",0.25,0.25,"97,343,468",0,0,0,新台幣                 10.0000元
1437 - 勤益投控,董事會通過,1,106/03/10,106/06/02,"-311,487,075","430,684,531","105,635,875","56,964,141",0.25,0.25,"97,343,468",0,0,0,新台幣                 10.0000元
1438 - 裕豐,股東會確認,1,,106/06/27,"-556,126,301","-7,034,133","-563,160,434","-563,160,434",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1438 - 裕豐,董事會通過,1,106/03/22,106/06/27,"-556,126,301","-7,034,133","-563,160,434","-563,160,434",0,0,0,0,0,0,新台幣                 10.0000元
1439 - 中和羊毛,股東會確認,1,,106/06/06,"574,836,522","25,471,979","597,761,303","551,761,303",0.5,0,"46,000,000",0,0,0,新台幣                 10.0000元
1439 - 中和羊毛,董事會通過,1,106/03/15,106/06/06,"574,836,522","25,471,979","597,761,303","551,761,303",0.5,0,"46,000,000",0,0,0,新台幣                 10.0000元
1440 - 南紡,股東會確認,1,,106/06/14,"527,068,545","577,338,793","1,056,298,811","526,117,737",0.32,0,"530,181,074",0,0,0,新台幣                 10.0000元
1440 - 南紡,董事會通過,1,106/03/16,106/06/14,"527,068,545","577,338,793","1,056,298,811","526,117,737",0.32,0,"530,181,074",0,0,0,新台幣                 10.0000元
1441 - 大東紡織,股東會確認,1,,106/06/27,"-276,866,585","-211,785,424","-331,774,096","-331,774,096",0,0,0,0,0,0,新台幣                 10.0000元
1441 - 大東紡織,董事會通過,1,106/03/27,106/06/27,"-276,866,585","-211,785,424","-331,774,096","-331,774,096",0,0,0,0,0,0,新台幣                 10.0000元
1442 - 名軒,股東會確認,1,,106/06/22,"671,362,045","551,284,164","1,167,517,793","629,666,107",1,0,"268,925,846",1,0,"26,892,584",新台幣                 10.0000元
1442 - 名軒,董事會通過,1,106/03/28,106/06/22,"671,362,045","551,284,164","1,167,517,793","629,666,107",1,0,"268,925,846",1,0,"26,892,584",新台幣                 10.0000元
1443 - 立益紡織,股東會確認,1,,106/06/13,"-636,192,845","-181,312,060","-819,644,051","-819,644,051",0,0,0,0,0,0,新台幣                 10.0000元
1443 - 立益紡織,董事會通過,1,106/03/23,106/06/13,"-636,192,845","-181,312,060","-819,644,051","-819,644,051",0,0,0,0,0,0,新台幣                 10.0000元
1444 - 力麗,股東會確認,1,,106/06/08,"537,611,303","62,803,943","554,407,360","554,407,360",0,0,0,0,0,0,新台幣                 10.0000元
1444 - 力麗,董事會通過,1,106/04/26,106/06/08,"537,611,303","62,803,943","554,407,360","554,407,360",0,0,0,0,0,0,新台幣                 10.0000元
1445 - 大宇紡織,股東會確認,1,,106/06/07,"13,391,581","62,840,100","58,458,083","16,857,973",0.3,0,"41,600,110",0,0,0,新台幣                 10.0000元
1445 - 大宇紡織,董事會通過,1,106/03/07,106/06/07,"13,391,581","62,840,100","58,458,083","16,857,973",0.3,0,"41,600,110",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1446 - 宏和,股東會確認,1,,106/06/07,"29,745,072","65,177,117","88,404,477","74,633,526",0.1,0.2,"41,312,854",0,0,0,新台幣                 10.0000元
1446 - 宏和,董事會通過,1,106/03/16,106/06/07,"29,745,072","65,177,117","88,404,477","74,633,526",0.1,0.2,"41,312,854",0,0,0,新台幣                 10.0000元
1447 - 力鵬,股東會確認,1,,106/06/08,"383,362,150","-85,779,973","271,431,760","271,431,760",0,0,0,0,0,0,新台幣                 10.0000元
1447 - 力鵬,董事會通過,1,106/04/26,106/06/08,"383,362,150","-85,779,973","271,431,760","271,431,760",0,0,0,0,0,0,新台幣                 10.0000元
1449 - 佳和實業,股東會確認,1,,106/06/28,0,0,0,0,0,0,0,0,0,0,新台幣                 10.0000元
1449 - 佳和實業,董事會通過,1,106/03/30,106/06/28,0,0,0,0,0,0,0,0,0,0,新台幣                 10.0000元
1451 - 年興紡織,股東會確認,1,,106/06/13,"2,648,530,105","732,742,214","3,163,251,089","2,563,251,089",1.5,0,"600,000,000",0,0,0,新台幣                 10.0000元
1451 - 年興紡織,董事會通過,1,106/03/16,106/06/13,"2,648,530,105","732,742,214","3,163,251,089","2,563,251,089",1.5,0,"600,000,000",0,0,0,新台幣                 10.0000元
1452 - 宏益,股東會確認,1,,106/06/16,"347,208,450","199,508,282","527,130,218","367,960,538",1.2,0,"159,169,680",0,0,0,新台幣                 10.0000元
1452 - 宏益,董事會通過,1,106/02/24,106/06/16,"347,208,450","199,508,282","527,130,218","367,960,538",1.2,0,"159,169,680",0,0,0,新台幣                 10.0000元
1453 - 大將,股東會確認,1,,106/06/15,"8,878,218","-10,703,864","4,156,053","4,156,053",0,0,0,0,0,0,新台幣                 10.0000元
1453 - 大將,董事會通過,1,106/03/24,106/06/15,"8,878,218","-10,703,864","4,156,053","4,156,053",0,0,0,0,0,0,新台幣                 10.0000元
1454 - 台富,股東會確認,1,,106/06/08,"30,004,109","53,110,631","60,344,767","18,251,812",0.3,0,"42,092,955",0,0,0,新台幣                 10.0000元
1454 - 台富,董事會通過,1,106/03/07,106/06/08,"30,004,109","53,110,631","60,344,767","18,251,812",0.3,0,"42,092,955",0,0,0,新台幣                 10.0000元
1455 - 集盛,股東會確認,1,,106/06/14,"369,614,112","208,327,895","576,304,821","392,775,807",0.3,0,"183,529,014",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1455 - 集盛,董事會通過,1,106/03/24,106/06/14,"369,614,112","208,327,895","576,304,821","392,775,807",0.3,0,"183,529,014",0,0,0,新台幣                 10.0000元
1456 - 怡華,股東會確認,1,,106/04/12,0,"47,178,012","37,708,315","37,708,315",0,0,0,0,0,0,新台幣                 10.0000元
1456 - 怡華,董事會通過,1,106/02/24,106/04/12,0,"47,178,012","37,708,315","37,708,315",0,0,0,0,0,0,新台幣                 10.0000元
1457 - 宜進,股東會確認,1,,106/06/16,"233,258,626","68,502,168","285,768,705","134,944,885",0.5,0,"150,823,820",0,0,0,新台幣                 10.0000元
1457 - 宜進,董事會通過,1,106/03/24,106/06/16,"233,258,626","68,502,168","285,768,705","134,944,885",0.5,0,"150,823,820",0,0,0,新台幣                 10.0000元
1459 - 聯發紡織,股東會確認,1,,106/06/27,"-1,137,054","-437,995,572","-227,402,205","-227,402,205",0,0,0,0,0,0,新台幣                 10.0000元
1459 - 聯發紡織,董事會通過,1,106/03/30,106/06/27,"-1,137,054","-437,995,572","-227,402,205","-227,402,205",0,0,0,0,0,0,新台幣                 10.0000元
1460 - 宏遠,股東會確認,1,,106/06/07,"24,876,827","524,422,884","388,079,075","11,127,761",0.4,0,"188,475,654",0.4,0,"18,847,566",新台幣                 10.0000元
1460 - 宏遠,董事會通過,1,106/03/14,106/06/07,"24,876,827","524,422,884","388,079,075","11,127,761",0.4,0,"188,475,654",0.4,0,"18,847,566",新台幣                 10.0000元
1463 - 強盛染整,股東會確認,1,,106/06/19,"13,245,387","639,529,113","583,800,636","12,014,979",3.3,0,"571,785,657",0,0,0,新台幣                 10.0000元
1463 - 強盛染整,董事會通過,1,106/03/28,106/06/19,"13,245,387","639,529,113","583,800,636","12,014,979",3.3,0,"571,785,657",0,0,0,新台幣                 10.0000元
1464 - 得力實業,股東會確認,1,,106/06/08,"191,551,964","383,163,910","479,547,090","201,865,513",0.5,1.5,"555,363,147",0.5,0,"13,884,079",新台幣                 10.0000元
1464 - 得力實業,董事會通過,1,106/04/18,106/06/08,"191,551,964","383,163,910","479,547,090","201,865,513",0.5,1.5,"555,363,147",0.5,0,"13,884,079",新台幣                 10.0000元
1465 - 偉全實業,股東會確認,1,,106/06/16,"1,647,932","74,431,162","68,417,147","1,072,423",0.65,0,"67,344,724",0,0,0,新台幣                 10.0000元
1465 - 偉全實業,董事會通過,1,106/03/27,106/06/16,"1,647,932","74,428,442","68,414,699","1,069,975",0.65,0,"67,344,724",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1466 - 聚隆,股東會確認,1,,106/06/20,"73,934,417","-101,281,663","-25,571,335","-25,571,335",0,0,0,0,0,0,新台幣                 10.0000元
1466 - 聚隆,董事會通過,1,106/03/14,106/06/20,"73,934,417","-101,281,663","-25,571,335","-25,571,335",0,0,0,0,0,0,新台幣                 10.0000元
1467 - 南緯實業,股東會確認,1,,106/06/14,0,"15,269,510",0,0,0,0,0,0,0,0,新台幣                 10.0000元
1467 - 南緯實業,董事會通過,1,106/03/24,106/06/14,0,"15,269,510",0,0,0,0,0,0,0,0,新台幣                 10.0000元
1468 - 昶和纖維,股東會確認,1,,106/06/22,"-706,932,666","-40,004,788","-746,093,226",0,0,0,0,0,0,0,新台幣                 10.0000元
1468 - 昶和纖維,董事會通過,1,106/03/20,106/06/22,"-706,932,666","-40,004,788","-746,093,226","-746,093,226",0,0,0,0,0,0,新台幣                 10.0000元
1469 - 理隆纖維,股東會確認,1,,106/06/28,"-244,953,757","-77,575,989","-322,989,452","-322,989,452",0,0,0,0,0,0,新台幣                 10.0000元
1469 - 理隆纖維,董事會通過,1,106/03/28,106/06/28,"-244,953,757","-77,575,989","-322,989,452","-322,989,452",0,0,0,0,0,0,新台幣                 10.0000元
1470 - 大統染,股東會確認,1,,106/06/28,"20,004,890","46,956,352","55,179,124","8,007,274",0.55,0,"47,171,850",0,0,0,新台幣                 10.0000元
1470 - 大統染,董事會通過,1,106/03/29,106/06/28,"20,004,890","46,956,352","55,179,124","8,007,274",0.55,0,"47,171,850",0,0,0,新台幣                 10.0000元
1471 - 首利,股東會確認,1,,106/06/27,0,"-385,059,872","-385,796,960",0,0,0,0,0,0,0,新台幣                 10.0000元
1471 - 首利,董事會通過,1,106/03/28,106/06/27,0,"-385,059,872","-385,796,960",0,0,0,0,0,0,0,新台幣                 10.0000元
1472 - 三洋紡,股東會確認,1,,106/06/28,"-358,732,717","65,672,432","-337,002,786","-337,002,786",0,0,0,0,0,0,新台幣                 10.0000元
1472 - 三洋紡,董事會通過,1,106/03/29,106/06/28,"-358,732,717","65,672,432","-337,002,786","-337,002,786",0,0,0,0,0,0,新台幣                 10.0000元
1473 - 台南企業,股東會確認,1,,106/06/26,"681,261,793","224,415,897","883,236,100","707,776,859",1.2,0,"175,459,241",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1473 - 台南企業,董事會通過,1,106/03/21,106/06/26,"681,261,793","224,415,897","883,236,100","707,776,859",1.2,0,"175,459,241",0,0,0,新台幣                 10.0000元
1474 - 弘裕,股東會確認,1,,106/06/08,"95,206,498","121,650,050","203,079,976","125,141,795",0.6,0,"77,938,181",0,0,0,新台幣                 10.0000元
1474 - 弘裕,董事會通過,1,106/03/15,106/06/08,"95,206,498","121,650,050","203,079,976","125,141,795",0.6,0,"77,938,181",0,0,0,新台幣                 10.0000元
1475 - 本盟光電,股東會確認,1,,106/06/22,"-310,840,331","-102,093,040","-413,076,523","-413,076,523",0,0,0,0,0,0,新台幣                 10.0000元
1475 - 本盟光電,董事會通過,1,106/03/20,106/06/22,"-310,840,331","-102,093,040","-413,076,523","-413,076,523",0,0,0,0,0,0,新台幣                 10.0000元
1476 - 儒鴻,股東會確認,1,,106/06/16,"3,190,744,880","3,659,516,915","6,469,089,103","3,590,924,311",10.5,0,"2,824,367,322",0.2,0,"5,379,747",新台幣                 10.0000元
1476 - 儒鴻,董事會通過,1,106/03/16,106/06/16,"3,190,744,880","3,659,516,915","6,469,089,103","3,590,924,311",10.5,0,"2,824,367,322",0.2,0,"5,379,747",新台幣                 10.0000元
1477 - 聚陽實業,股東會確認,1,,106/06/19,"101,743,152","1,522,860,218","1,434,421,677","43,592,678",6.72,0,"1,390,828,999",0,0,0,新台幣                 10.0000元
1477 - 聚陽實業,董事會通過,1,106/03/23,106/06/19,"101,743,152","1,522,860,218","1,434,421,677","43,592,678",6.72,0,"1,390,828,999",0,0,0,新台幣                 10.0000元
1503 - 士電,股東會確認,1,,106/06/15,"5,193,598,338","1,246,923,764","6,221,800,266","5,596,633,598",1.2,0,"625,166,668",0,0,0,新台幣                 10.0000元
1503 - 士電,董事會通過,1,106/03/09,106/06/15,"5,193,598,338","1,246,923,764","6,221,800,266","5,596,633,598",1.2,0,"625,166,668",0,0,0,新台幣                 10.0000元
1504 - 東元電機,股東會確認,1,,106/06/16,"8,390,274,224","3,481,479,502","11,468,541,038","9,706,171,298",0.88,0,"1,762,369,740",0,0,0,新台幣                 10.0000元
1504 - 東元電機,董事會通過,1,106/03/24,106/06/16,"8,390,274,224","3,481,479,502","11,468,541,038","9,706,171,298",0.88,0,"1,762,369,740",0,0,0,新台幣                 10.0000元
1506 - 正道,股東會確認,1,,106/06/19,"-26,965","20,199","-11,672",0,0,0,0,0,0,0,新台幣                 10.0000元
1506 - 正道,董事會通過,1,106/03/24,106/06/19,"-26,965","20,199","-11,672",0,0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
1507 - 永大機電,股東會確認,1,,106/06/16,"2,793,995,838","1,554,994,448","4,176,273,112","3,190,305,112",2.4,0,"985,968,000",0,0,0,新台幣                 10.0000元
1507 - 永大機電,董事會通過,1,106/03/16,106/06/16,"2,793,995,838","1,554,994,448","4,176,273,112","3,190,305,112",2.4,0,"985,968,000",0,0,0,新台幣                 10.0000元
1512 - 瑞利,股東會確認,1,,106/06/22,"-501,013,834","-123,919,108","-664,146,483","-664,146,483",0,0,0,0,0,0,新台幣                 10.0000元
1512 - 瑞利,董事會通過,1,106/03/29,106/06/22,"-501,013,834","-123,919,108","-664,146,483","-664,146,483",0,0,0,0,0,0,新台幣                 10.0000元
1513 - 中興電,股東會確認,1,,106/06/28,"329,661,397","503,066,571","782,421,311","362,421,311",1,0,"420,000,000",0,0,0,新台幣                 10.0000元
